pathway_id,class,calc_version,fuel_producer,facility_name,facility_location,feedstock,fuel_type,ci,fpc,certification_date,applicant_description
B082547,Tier 2,3.0,PHILLIPS 66 COMPANY,Phillips 66 Rodeo,California,Used Cooking Oil/Waste Oil (UCO) (001),Alternative Jet Fuel (AJF),25.23,AJF001B08254700,2025-09-29T00:00:00,"Fuel Producer: PHILLIPS 66 COMPANY (4528); Facility Name: Phillips 66 Rodeo (82191); South American Used Cooking Oil transported by ocean tanker and truck to Rodeo facility in California; natural gas, renewable off-gas, grid electricity and hydrogen; Alternative Jet Fuel distributed in California via barge and pipeline [PROV3.0]"
B082549,Tier 2,3.0,PHILLIPS 66 COMPANY,Phillips 66 Rodeo,California,Used Cooking Oil/Waste Oil (UCO) (001),Renewable Diesel (RND),28.7,RND001B08254900,2025-09-29T00:00:00,"Fuel Producer: PHILLIPS 66 COMPANY (4528); Facility Name: Phillips 66 Rodeo (82191); Used Cooking Oil from Oceania transported by ocean tanker and truck to Rodeo facility in California; natural gas, renewable off-gas, grid electricity and hydrogen; Renewable Diesel distributed in California via barge and pipeline [PROV3.0]"
B082550,Tier 2,3.0,PHILLIPS 66 COMPANY,Phillips 66 Rodeo,California,Used Cooking Oil/Waste Oil (UCO) (001),Alternative Jet Fuel (AJF),28.7,AJF001B08255000,2025-09-29T00:00:00,"Fuel Producer: PHILLIPS 66 COMPANY (4528); Facility Name: Phillips 66 Rodeo (82191); Used Cooking Oil from Oceania transported by ocean tanker and truck to Rodeo facility in California; natural gas, renewable off-gas, grid electricity and hydrogen; Alternative Jet Fuel distributed in California via barge and pipeline [PROV3.0]"
A059101,Tier 1,3.0,Imperial Western Products,Imperial Western Products,California,Soybean Oil (005),Biodiesel (BIO),63.75,BIO005A05910100,2025-10-28T00:00:00,"Fuel Producer: Imperial Western Products (9871); Facility Name: Imperial Western Products (81066); Midwest Sourced Soybean Oil transported by truck to Biodiesel plant in Coachella, CA; Natural Gas, and Grid Electricity; finished fuel transported to California by truck [PROV3.0]"
A059102,Tier 1,3.0,Imperial Western Products,Imperial Western Products,California,Used Cooking Oil/Waste Oil (UCO) (001),Biodiesel (BIO),25.48,BIO001A05910200,2025-10-28T00:00:00,"Fuel Producer: Imperial Western Products (9871); Facility Name: Imperial Western Products (81066); Mexico Sourced Used Cooking Oil transported by truck and rail to Biodiesel plant in Coachella, CA; Natural Gas and Grid Electricity; finished fuel transported to California by truck [PROV3.0]"
A059701,Tier 1,3.0,,,Missouri,Soybean Oil (005),Biodiesel (BIO),58.93,BIO005A05970100,2025-11-04T00:00:00,"Fuel Producer: Seaboard Energy, LLC (formerly known as High Plains Bioenergy) (4846); Facility Name: Seaboard Energy Missouri, LLC (formerly known as HPB - St. Joe Biodiesel LLC) (80441); US Sourced Soybean Oil transported by truck to Biodiesel plant in St Joe, Missouri; Natural Gas and Grid Electricity; finished fuel transported to California by truck and rail. [3.0]"
B049201,Tier 2,3.0,Diamond Green Diesel Holdings LLC,DIAMOND GREEN DIESEL - PORT ARTHUR,Texas,Canola Oil (006),Renewable Diesel (RND),58.9,RND006B04920102,2025-12-15T00:00:00,"Fuel Producer: Diamond Green Diesel Holdings LLC (6072); Facility Name: DIAMOND GREEN DIESEL - PORT ARTHUR (82621); North American sourced Canola Oil transported by rail to Renewable Diesel plant in Port Arthur Texas; Natural Gas, Hydrogen, and Grid Electricity; transported to California by ocean tanker [3.0]"
B049202,Tier 2,3.0,Diamond Green Diesel Holdings LLC,DIAMOND GREEN DIESEL - PORT ARTHUR,Texas,Distillers' Corn Oil (003),Renewable Diesel (RND),32.74,RND003B04920202,2025-12-15T00:00:00,"Fuel Producer: Diamond Green Diesel Holdings LLC (6072); Facility Name: DIAMOND GREEN DIESEL - PORT ARTHUR (82621); North American sourced Distillers' Corn Oil transported by truck and rail to Renewable Diesel plant in Port Arthur Texas; Natural Gas, Hydrogen, and Grid Electricity; transported to California by ocean tanker [3.0]"
B049203,Tier 2,3.0,Diamond Green Diesel Holdings LLC,DIAMOND GREEN DIESEL - PORT ARTHUR,Texas,Soybean Oil (005),Renewable Diesel (RND),61.47,RND005B04920302,2025-12-15T00:00:00,"Fuel Producer: Diamond Green Diesel Holdings LLC (6072); Facility Name: DIAMOND GREEN DIESEL - PORT ARTHUR (82621); North American sourced Soybean Oil transported by rail to Renewable Diesel plant in Port Arthur Texas; Natural Gas, Hydrogen, and Grid Electricity; transported to California by ocean tanker [3.0]"
B049204,Tier 2,3.0,Diamond Green Diesel Holdings LLC,DIAMOND GREEN DIESEL - PORT ARTHUR,Texas,Tallow (animal and poultry fat) (002),Renewable Diesel (RND),36.12,RND002B04920402,2025-12-15T00:00:00,"Fuel Producer: Diamond Green Diesel Holdings LLC (6072); Facility Name: DIAMOND GREEN DIESEL - PORT ARTHUR (82621); North American and Mexico sourced Animal Fat transported by truck and rail to Renewable Diesel plant in Port Arthur Texas; Natural Gas, Hydrogen, and Grid Electricity; transported to California by ocean tanker [3.0]"
B049205,Tier 2,3.0,Diamond Green Diesel Holdings LLC,DIAMOND GREEN DIESEL - PORT ARTHUR,Texas,Used Cooking Oil/Waste Oil (UCO) (001),Renewable Diesel (RND),26.32,RND001B04920502,2025-12-15T00:00:00,"Fuel Producer: Diamond Green Diesel Holdings LLC (6072); Facility Name: DIAMOND GREEN DIESEL - PORT ARTHUR (82621); North American and Mexico sourced Used Cooking Oil transported by truck and rail to Renewable Diesel plant in Port Arthur Texas; Natural Gas, Hydrogen, and Grid Electricity; transported to California by ocean tanker [3.0]"
B062001,Tier 2,3.0,ARTESIA RENEWABLE DIESEL COMPANY LLC,,New Mexico,Canola Oil (006),Renewable Diesel (RND),58.24,RND006B06200101,2025-12-17T00:00:00,"Fuel Producer: ARTESIA RENEWABLE DIESEL COMPANY LLC (1646); Facility Name: RENEWABLE DIESEL UNIT (RDU) / PRE-TREATMENT UNIT (PTU) (82381); U.S and Canada sourced Canola Oil transported by Rail and pre-treated at the Renewable Diesel plant in Artesia, New Mexico; Natural Gas, and Grid Electricity; finished fuel transported to California by Rail. [3.0]"
B062002,Tier 2,3.0,ARTESIA RENEWABLE DIESEL COMPANY LLC,,New Mexico,Soybean Oil (005),Renewable Diesel (RND),61.9,RND005B06200201,2025-12-17T00:00:00,"Fuel Producer: ARTESIA RENEWABLE DIESEL COMPANY LLC (1646); Facility Name: RENEWABLE DIESEL UNIT (RDU) / PRE-TREATMENT UNIT (PTU) (82381); U.S. sourced Soybeans transported by Rail to Monterrey, Mexico; Extracted Soybean Oil transported back to the pre-treatment unit (PTU) in Artesia, New Mexico; Natural Gas, and Grid Electricity; finished fuel transported to California by Rail. [3.0]"
B082701,Tier 2,3.0,MARTINEZ RENEWABLES LLC,MARTINEZ REFINERY,California,Tallow (animal and poultry fat) (002),Renewable Diesel (RND),45.35,RND002B08270100,2025-12-15T00:00:00,"Fuel Producer: MARTINEZ RENEWABLES LLC (1845); Facility Name: MARTINEZ REFINERY (90001); Oceania sourced Animal Fat, pre-treated at various facilities, transported by truck and ocean tanker to Renewable Diesel plant in Martinez, California; Natural Gas and Grid Electricity; fuel produced in California [PROV3.0]"
B082703,Tier 2,3.0,MARTINEZ RENEWABLES LLC,MARTINEZ REFINERY,California,Used Cooking Oil/Waste Oil (UCO) (001),Renewable Diesel (RND),34.4,RND001B08270300,2025-12-15T00:00:00,"Fuel Producer: MARTINEZ RENEWABLES LLC (1845); Facility Name: MARTINEZ REFINERY (90001); Oceania sourced Used Cooking Oil transported by ocean tanker to Renewable Diesel plant in Martinez, California; Natural Gas and Electricity; fuel produced in California [PROV3.0]"
B082705,Tier 2,3.0,MARTINEZ RENEWABLES LLC,MARTINEZ REFINERY,California,Tallow (animal and poultry fat) (002),Renewable Diesel (RND),38.04,RND002B08270500,2025-12-15T00:00:00,"Fuel Producer: MARTINEZ RENEWABLES LLC (1845); Facility Name: MARTINEZ REFINERY (90001); North American sourced Animal Fat, pre-treated at various facilities, transported by truck, rail, barge, and ocean tanker to Renewable Diesel plant in Martinez, California; Natural Gas and Grid Electricity; fuel produced in California [PROV3.0]"
A008301,Tier 1,3.0,"REG Albert Lea, LLC","REG Albert Lea, LLC",Minnesota,Soybean Oil (005),Biodiesel (BIO),57.50,BIO005A00830103,2026-01-12T00:00:00,"Fuel Producer: REG Albert Lea, LLC (4305); Facility Name: REG Albert Lea, LLC (82613); U.S. sourced Soybean Oil; Natural Gas, Steam, and Grid Electricity; Biodiesel produced in Glenville, Minnesota and transported by rail to California [3.0]"
A008302,Tier 1,3.0,"REG Albert Lea, LLC","REG Albert Lea, LLC",Minnesota,Canola Oil (006),Biodiesel (BIO),53.00,BIO006A00830202,2026-01-12T00:00:00,"Fuel Producer: REG Albert Lea, LLC (4305); Facility Name: REG Albert Lea, LLC (82613); U.S. sourced Canola Oil; Natural Gas, Steam, and Grid Electricity; Biodiesel produced in Glenville, Minnesota and transported by rail to California [3.0]"
A008304,Tier 1,3.0,"REG Albert Lea, LLC","REG Albert Lea, LLC",Minnesota,Used Cooking Oil/Waste Oil (UCO) (001),Biodiesel (BIO),23.00,BIO001A00830403,2026-01-12T00:00:00,"Fuel Producer: REG Albert Lea, LLC (4305); Facility Name: REG Albert Lea, LLC (82613); U.S. sourced Rendered Used Cooking Oil; Natural Gas, Steam, and Grid Electricity; Biodiesel produced in Glenville, Minnesota and transported by rail to California [3.0]"
A008305,Tier 1,3.0,"REG Albert Lea, LLC","REG Albert Lea, LLC",Minnesota,Used Cooking Oil/Waste Oil (UCO) (001),Biodiesel (BIO),16.50,BIO001A00830503,2026-01-12T00:00:00,"Fuel Producer: REG Albert Lea, LLC (4305); Facility Name: REG Albert Lea, LLC (82613); U.S. sourced Non-Rendered Used Cooking Oil; Natural Gas, Steam, and Grid Electricity; Biodiesel produced in Glenville, Minnesota and transported by rail to California [3.0]"
A008306,Tier 1,3.0,"REG Albert Lea, LLC","REG Albert Lea, LLC",Minnesota,Tallow (animal and poultry fat) (002),Biodiesel (BIO),31.50,BIO002A00830604,2026-01-12T00:00:00,"Fuel Producer: REG Albert Lea, LLC (4305); Facility Name: REG Albert Lea, LLC (82613); U.S. sourced Tallow (Animal Fats); Natural Gas, Steam, and Grid Electricity; Biodiesel produced in Glenville, Minnesota and transported by rail to California [3.0]"
A010501,Tier 1,3.0,"Dansuk Industrial Co., Ltd",Pyeongtaek 2,South Korea,Used Cooking Oil/Waste Oil (UCO) (001),Biodiesel (BIO),32.54,BIO001A01050105,2026-01-12T00:00:00,"Fuel Producer: Dansuk Industrial Co., Ltd (5953); Facility Name: Pyeongtaek 2 (80202); South Korea and Asian sourced Rendered Used Cooking Oil transported by truck to Biodiesel plant in Pyeongtaek, South Korea; Biodiesel transported by rail to California by ocean tanker [3.0]"
A013101,Tier 1,3.0,"REG Mason City, LLC","REG Mason City, LLC",Iowa,Soybean Oil (005),Biodiesel (BIO),58.50,BIO005A01310104,2026-01-12T00:00:00,"Fuel Producer: REG Mason City, LLC (6130); Facility Name: REG Mason City, LLC (82968); U.S. sourced Soybean Oil transported by truck; Natural and Grid Electricity; Biodiesel produced in Mason City, Iowa and transported by rail to California [3.0]"
A013102,Tier 1,3.0,"REG Mason City, LLC","REG Mason City, LLC",Iowa,Canola Oil (006),Biodiesel (BIO),54.50,BIO006A01310205,2026-01-12T00:00:00,"Fuel Producer: REG Mason City, LLC (6130); Facility Name: REG Mason City, LLC (82968); U.S. sourced Canola Oil transported by truck; Natural and Grid Electricity; Biodiesel produced in Mason City, Iowa and transported by rail to California [3.0]"
A013103,Tier 1,3.0,"REG Mason City, LLC","REG Mason City, LLC",Iowa,Distillers' Corn Oil  (003),Biodiesel (BIO),29.50,BIO003A01310304,2026-01-12T00:00:00,"Fuel Producer: REG Mason City, LLC (6130); Facility Name: REG Mason City, LLC (82968); U.S. sourced Corn Oil transported by truck; Natural and Grid Electricity; Biodiesel produced in Mason City, Iowa and transported by rail to California [3.0]"
A013104,Tier 1,3.0,"REG Mason City, LLC","REG Mason City, LLC",Iowa,Used Cooking Oil/Waste Oil (UCO) (001),Biodiesel (BIO),24.50,BIO001A01310404,2026-01-12T00:00:00,"Fuel Producer: REG Mason City, LLC (6130); Facility Name: REG Mason City, LLC (82968); U.S. sourced Rendered Used Cooking Oil transported by truck; Natural and Grid Electricity; Biodiesel produced in Mason City, Iowa and transported by rail to California [3.0]"
A013105,Tier 1,3.0,"REG Mason City, LLC","REG Mason City, LLC",Iowa,Used Cooking Oil/Waste Oil (UCO) (001),Biodiesel (BIO),18.50,BIO001A01310504,2026-01-12T00:00:00,"Fuel Producer: REG Mason City, LLC (6130) ; Facility Name: REG Mason City, LLC (82968); U.S. sourced Non-Rendered Used Cooking Oil transported by truck; Natural and Grid Electricity; Biodiesel produced in Mason City, Iowa and transported by rail to California [3.0]"
A013106,Tier 1,3.0,"REG Mason City, LLC","REG Mason City, LLC",Iowa,Tallow (animal and poultry fat) (002),Biodiesel (BIO),33.00,BIO002A01310604,2026-01-12T00:00:00,"Fuel Producer: REG Mason City, LLC (6130); Facility Name: REG Mason City, LLC (82968); U.S. sourced Rendered Animal Fat Oil transported by truck; Natural and Grid Electricity; Biodiesel produced in Mason City, Iowa and transported by rail to California [3.0]"
A013501,Tier 1,3.0,,,Oklahoma,Tallow (animal and poultry fat) (002),Biodiesel (BIO),31.76,BIO002A01350104,2026-01-12T00:00:00,"Fuel Producer: Seaboard Energy, LLC (formerly known as High Plains Bioenergy) (4846); Facility Name: Seaboard Energy Oklahoma, LLC (formerly known as High Plains Bioenergy) (82883); Biodiesel produced from U.S-sourced Animal Fat; Natural Gas, Electricity; Biodiesel produced in Guymon, Oklahoma, transported by rail to California [3.0]"
A013502,Tier 1,3.0,High Plains Bioenergy,High Plains Bioenergy,Oklahoma,Soybean Oil (005),Biodiesel (BIO),58.07,BIO005A01350202,2026-01-12T00:00:00,"Fuel Producer: High Plains Bioenergy (4846) ; Facility Name: High Plains Bioenergy (82883); Biodiesel produced from Midwest Soybean Oil; Natural Gas, Electricity; Biodiesel produced in Guymon, Oklahoma, transported by rail to California [3.0]"
A013503,Tier 1,3.0,,,Oklahoma,Used Cooking Oil/Waste Oil (UCO) (001),Biodiesel (BIO),21.18,BIO001A01350302,2026-01-12T00:00:00,"Fuel Producer: Seaboard Energy, LLC (formerly known as High Plains Bioenergy) (4846); Facility Name: Seaboard Energy Oklahoma, LLC (formerly known as High Plains Bioenergy) (82883); Biodiesel produced from U.S-sourced Used Cooking Oil; Natural Gas, Electricity; Biodiesel produced in Guymon, Oklahoma, transported by rail to California [3.0]"
A014101,Tier 1,3.0,,,Missouri,Distillers' Corn Oil  (003),Biodiesel (BIO),28.73,BIO003A01410105,2026-01-12T00:00:00,"Fuel Producer: Seaboard Energy, LLC (formerly known as High Plains Bioenergy) (4846); Facility Name: Seaboard Energy Missouri, LLC (formerly known as HPB - St. Joe Biodiesel LLC) (80441); Midwest Corn Oil; Biodiesel produced in St. Joe, Missouri; Biodiesel transported by rail to California [3.0]"
A014102,Tier 1,3.0,,,Missouri,Tallow (animal and poultry fat) (002),Biodiesel (BIO),32.66,BIO002A01410205,2026-01-12T00:00:00,"Fuel Producer: Seaboard Energy, LLC (formerly known as High Plains Bioenergy) (4846); Facility Name: Seaboard Energy Missouri, LLC (formerly known as HPB - St. Joe Biodiesel LLC) (80441); Rendered Tallow (animal and poultry fat); Biodiesel produced in St. Joe, Missouri; Biodiesel transported by rail to California [3.0]"
A014103,Tier 1,3.0,,,Missouri,Used Cooking Oil/Waste Oil (UCO) (001),Biodiesel (BIO),22.62,BIO001A01410301,2026-01-12T00:00:00,"Fuel Producer: Seaboard Energy, LLC (formerly known as High Plains Bioenergy) (4846); Facility Name: Seaboard Energy Missouri, LLC (formerly known as HPB - St. Joe Biodiesel LLC) (80441); Rendered Used Cooking Oil; Biodiesel produced in St. Joe, Missouri; Biodiesel transported by rail to California [3.0]"
A020101,Tier 1,3.0,Thumb BioEnergy,Thumb BioEnergy,Michigan,Used Cooking Oil/Waste Oil (UCO) (001),Biodiesel (BIO),14.80,BIO001A02010102,2026-01-13T00:00:00,"Fuel Producer: Thumb BioEnergy (3862); Facility Name: Thumb BioEnergy (03862); Used Cooking Oil (zero rendering energy) transported by truck to Biodiesel plant in Sandusky, MI; Natural Gas and Eletricity; Biodiesel transported to California By Rail [3.0]"
A025901,Tier 1,3.0,Bioenergy Development Group LLC,"Bioenergy Development Group, LLC",Tennessee,Distillers' Corn Oil  (003),Biodiesel (BIO),37.92,BIO003A02590105,2026-01-13T00:00:00,"Fuel Producer: Bioenergy Development Group LLC (3785); Facility Name: Bioenergy Development Group, LLC (83730); U.S sourced Corn Oil from DGS; Natural Gas and Grid Electricity; Biodiesel produced in Memphis, Tennessee and transported by rail to California [3.0]"
A025902,Tier 1,3.0,Bioenergy Development Group LLC,"Bioenergy Development Group, LLC",Tennessee,Soybean Oil (005),Biodiesel (BIO),65.59,BIO005A02590205,2026-01-13T00:00:00,"Fuel Producer: Bioenergy Development Group LLC (3785); Facility Name: Bioenergy Development Group, LLC (83730); U.S sourced Soybean Oil; Natural Gas and Grid Electricity; Biodiesel produced in Memphis, Tennessee and transported by rail to California  [3.0]"
A025903,Tier 1,3.0,Bioenergy Development Group LLC,"Bioenergy Development Group, LLC",Tennessee,Tallow (animal and poultry fat) (002),Biodiesel (BIO),41.31,BIO002A02590305,2026-01-13T00:00:00,"Fuel Producer: Bioenergy Development Group LLC (3785); Facility Name: Bioenergy Development Group, LLC (83730); U.S sourced Rendered Tallow; Natural Gas and Grid Electricity; Biodiesel produced in Memphis, Tennessee and transported by rail to California [3.0]"
