Year,Month,Grain,Grade,Ktonnes,Elevator,Region,Global_region,Destination
2022,December,Soybeans,No.2 CANADA,129.9,TERMINALS,St. Lawrence,Africa,Algeria
2022,December,Soybeans,No.2 CANADA,185.2,TERMINALS,St. Lawrence,Asia,Iran
2022,December,Soybeans,OTHER,130.1,TERMINALS,Vancouver,Asia,China P.R.
2022,December,Soybeans,OTHER,12.5,TERMINALS,Bay & Lakes,Western Europe,Belgium
2022,December,Soybeans,OTHER,70.1,TERMINALS,St. Lawrence,Asia,Iran
2022,December,Peas,All grades combined,4.3,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2022,December,Peas,All grades combined,24.5,TERMINALS,Vancouver,Asia,Bangladesh
2022,December,Peas,All grades combined,75.4,TERMINALS,Vancouver,Asia,China P.R.
2022,December,Peas,All grades combined,6.2,TERMINALS,Vancouver,Asia,Pakistan
2022,December,Peas,All grades combined,24.1,TERMINALS,Vancouver,Asia,United Arab Emirates
2022,December,Corn,No.3 CE,131,TERMINALS,Bay & Lakes,Western Europe,Ireland
2022,December,Corn,No.3 CE,8.6,TERMINALS,Bay & Lakes,Western Europe,United Kingdom
2022,December,Corn,OTHER,64.5,TERMINALS,Bay & Lakes,Western Europe,Ireland
2022,December,Corn,OTHER,40.5,TERMINALS,Bay & Lakes,Western Europe,United Kingdom
2022,December,Corn,OTHER,10.3,TERMINALS,St. Lawrence,Western Europe,Ireland
2022,December,Corn,OTHER,8.5,TERMINALS,St. Lawrence,Western Europe,United Kingdom
2022,December,Sample Feed,No.1,0,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2022,December,Canaryseed,OTHER,3.4,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2022,December,Canaryseed,OTHER,0.9,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2022,December,Mustard Seed,No.1 CANADA,0.1,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2022,December,Mustard Seed,No.1 CANADA,1,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2022,December,Cdn BlyMlt,No.1,0.4,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2022,December,Beans,All grades combined,0.4,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2022,December,Beans,All grades combined,0.6,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2022,December,Lentil,No.1 CANADA,2.1,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2022,December,Lentil,No.1 CANADA,2.9,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2022,December,Lentil,No.2 CANADA,20.7,TERMINALS,Vancouver,Asia,Bangladesh
2022,December,Lentil,No.2 CANADA,55.3,TERMINALS,Vancouver,Asia,India
2022,December,Lentil,No.2 CANADA,45.7,TERMINALS,Vancouver,Asia,Pakistan
2022,December,Lentil,No.3 CANADA,3.6,TERMINALS,Vancouver,Asia,India
2022,December,Lentil,OTHER,19,TERMINALS,Vancouver,Asia,United Arab Emirates
2022,December,Chick Peas,No.1 CANADA,0.4,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2022,December,Faba bean,No.1 CANADA,0,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2022,December,Manufactured Product,OTHER,0.2,TERMINALS,Bay & Lakes,Western Hemisphere,United States
2022,December,Pellets,OTHER,1,TERMINALS,Vancouver,Western Hemisphere,United States
2023,January,Wheat,No.1 CW RS,42.3,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2023,January,Wheat,No.1 CW RS,62.7,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2023,January,Wheat,No.1 CW RS,32.2,TERMINALS,Vancouver,Asia,Bangladesh
2023,January,Wheat,No.1 CW RS,74.3,TERMINALS,Vancouver,Asia,Indonesia
2023,January,Wheat,No.1 CW RS,211.1,TERMINALS,Vancouver,Asia,Japan
2023,January,Wheat,No.1 CW RS,4.5,TERMINALS,Vancouver,Asia,Sri Lanka
2023,January,Wheat,No.1 CW RS,32.3,TERMINALS,Vancouver,Asia,Vietnam
2023,January,Wheat,No.1 CW RS,82,TERMINALS,Vancouver,Western Hemisphere,Peru
2023,January,Wheat,No.1 CW RS,1.8,TERMINALS,Vancouver,Western Hemisphere,Venezuela
2023,January,Wheat,No.1 CW RS,70.4,TERMINALS,Prince Rupert,Asia,China P.R.
2023,January,Wheat,No.1 CW RS,40.2,TERMINALS,Prince Rupert,Asia,Philippines
2023,January,Wheat,No.1 CW RS,55,TERMINALS,Prince Rupert,Western Hemisphere,Ecuador
2023,January,Wheat,No.1 CW RS,26.4,TERMINALS,Prince Rupert,Western Hemisphere,Peru
2023,January,Wheat,No.1 CW RW,7.9,TERMINALS,Thunder Bay,Western Hemisphere,United States
2023,January,Wheat,No.2 CE,44,TERMINALS,St. Lawrence,Africa,Nigeria
2023,January,Wheat,No.2 CW RS,28,TERMINALS,Vancouver,Africa,Kenya
2023,January,Wheat,No.2 CW RS,10,TERMINALS,Vancouver,Africa,Mozambique
2023,January,Wheat,No.2 CW RS,33,TERMINALS,Vancouver,Africa,Nigeria
2023,January,Wheat,No.2 CW RS,110.5,TERMINALS,Vancouver,Africa,Sudan
2023,January,Wheat,No.2 CW RS,17,TERMINALS,Vancouver,Africa,Tanzania
2023,January,Wheat,No.2 CW RS,119.2,TERMINALS,Vancouver,Asia,Bangladesh
2023,January,Wheat,No.2 CW RS,18.3,TERMINALS,Vancouver,Asia,China P.R.
2023,January,Wheat,No.2 CW RS,51.3,TERMINALS,Vancouver,Asia,Indonesia
2023,January,Wheat,No.2 CW RS,22.5,TERMINALS,Vancouver,Asia,Sri Lanka
2023,January,Wheat,No.2 CW RS,47.5,TERMINALS,Vancouver,Western Hemisphere,Colombia
2023,January,Wheat,No.2 CW RS,5.5,TERMINALS,Vancouver,Western Hemisphere,Costa Rica
2023,January,Wheat,No.2 CW RS,10.9,TERMINALS,Vancouver,Western Hemisphere,Dominican Republic
2023,January,Wheat,No.2 CW RS,21.3,TERMINALS,Vancouver,Western Hemisphere,Ecuador
2023,January,Wheat,No.2 CW RS,6.2,TERMINALS,Vancouver,Western Hemisphere,El Salvador
2023,January,Wheat,No.2 CW RS,9.3,TERMINALS,Vancouver,Western Hemisphere,Guatemala
2023,January,Wheat,No.2 CW RS,6.2,TERMINALS,Vancouver,Western Hemisphere,Venezuela
2023,January,Wheat,No.2 CW RS,66,TERMINALS,Prince Rupert,Asia,China P.R.
2023,January,Wheat,No.2 CW RS,35,TERMINALS,Prince Rupert,Asia,Indonesia
2023,January,Wheat,No.2 CW RS,14.2,TERMINALS,St. Lawrence,Western Europe,Italy
2023,January,Wheat,No.2 CW RS,13.7,TERMINALS,St. Lawrence,Western Europe,United Kingdom
2023,January,Wheat,No.2 CW RS,28.3,TERMINALS,St. Lawrence,Africa,Ghana
2023,January,Wheat,No.2 CW RS,54,TERMINALS,St. Lawrence,Africa,Nigeria
2023,January,Wheat,No.2 CW RS,8,TERMINALS,St. Lawrence,Africa,Togo
2023,January,Wheat,No.2 CW RS,30,TERMINALS,St. Lawrence,Western Hemisphere,Haiti
2023,January,Wheat,No.2 CW RS,33,TERMINALS,St. Lawrence,Western Hemisphere,Mexico
2023,January,Wheat,OTHER,52.5,TERMINALS,Vancouver,Asia,Iraq
2023,January,Wheat,OTHER,51.7,TERMINALS,Vancouver,Western Hemisphere,Colombia
2023,January,Wheat,OTHER,11.8,TERMINALS,Vancouver,Western Hemisphere,Costa Rica
2023,January,Wheat,OTHER,5.1,TERMINALS,Vancouver,Western Hemisphere,El Salvador
2023,January,Wheat,OTHER,12.3,TERMINALS,Vancouver,Western Hemisphere,Guatemala
2023,January,Wheat,OTHER,25.2,TERMINALS,Vancouver,Western Hemisphere,Peru
2023,January,Wheat,OTHER,52.1,TERMINALS,Prince Rupert,Asia,Iraq
2023,January,Wheat,OTHER,66.6,TERMINALS,Prince Rupert,Western Hemisphere,Peru
2023,January,Wheat,OTHER,15.3,TERMINALS,St. Lawrence,Western Europe,United Kingdom
2023,January,Amber Durum,No.1 CW AD,78,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2023,January,Amber Durum,No.1 CW AD,21.4,TERMINALS,Vancouver,Western Europe,Italy
2023,January,Amber Durum,No.1 CW AD,131.9,TERMINALS,Vancouver,Africa,Algeria
2023,January,Amber Durum,No.1 CW AD,27.2,TERMINALS,Vancouver,Africa,Tunisia
2023,January,Amber Durum,No.1 CW AD,14.1,TERMINALS,Vancouver,Asia,Japan
2023,January,Amber Durum,No.1 CW AD,6.7,TERMINALS,Vancouver,Western Hemisphere,Colombia
2023,January,Amber Durum,No.1 CW AD,4.6,TERMINALS,Vancouver,Western Hemisphere,Costa Rica
2023,January,Amber Durum,No.1 CW AD,1.9,TERMINALS,Vancouver,Western Hemisphere,Ecuador
2023,January,Amber Durum,No.1 CW AD,5,TERMINALS,Vancouver,Western Hemisphere,Guatemala
2023,January,Amber Durum,No.1 CW AD,7,TERMINALS,Vancouver,Western Hemisphere,Peru
2023,January,Amber Durum,No.1 CW AD,12.6,TERMINALS,Vancouver,Western Hemisphere,Venezuela
2023,January,Amber Durum,No.1 CW AD,40.5,TERMINALS,St. Lawrence,Africa,Morocco
2023,January,Amber Durum,No.2 CW AD,139.1,TERMINALS,Vancouver,Western Europe,Italy
2023,January,Amber Durum,No.2 CW AD,95.8,TERMINALS,Vancouver,Africa,Algeria
2023,January,Amber Durum,No.2 CW AD,55.1,TERMINALS,St. Lawrence,Western Europe,Italy
2023,January,Amber Durum,No.2 CW AD,6.6,TERMINALS,St. Lawrence,Western Europe,United Kingdom
2023,January,Amber Durum,No.2 CW AD,11,TERMINALS,St. Lawrence,Africa,Nigeria
2023,January,Amber Durum,No.2 CW AD,53.6,TERMINALS,St. Lawrence,Africa,Tunisia
2023,January,Amber Durum,No.3 CW AD,51.2,TERMINALS,Vancouver,Africa,Algeria
2023,January,Amber Durum,No.3 CW AD,27.5,TERMINALS,St. Lawrence,Africa,Tunisia
2023,January,Oat,No.1 CW,0.2,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2023,January,Oat,No.1 CW,117.7,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2023,January,Oat,No.1 CW,12.4,TERMINALS,Thunder Bay,Western Hemisphere,United States
2023,January,Oat,No.2 CW,8.8,TERMINALS,Vancouver,Western Hemisphere,Mexico
2023,January,Oat,No.2 CW,15.3,TERMINALS,Thunder Bay,Western Hemisphere,United States
2023,January,Barley,No.1 CW,30.5,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2023,January,Barley,OTHER,100.5,TERMINALS,Vancouver,Asia,China P.R.
2023,January,Rye,No.1 CW,1.9,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2023,January,Rye,No.1 CW,0.9,TERMINALS,Bay & Lakes,Western Hemisphere,United States
2023,January,Flaxseed,No.1 CW,0.1,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2023,January,Flaxseed,No.1 CW,10.1,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2023,January,Canola,No.1 CANADA,0,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2023,January,Canola,No.1 CANADA,23,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2023,January,Canola,No.1 CANADA,37.5,TERMINALS,Vancouver,Western Europe,France
2023,January,Canola,No.1 CANADA,413.1,TERMINALS,Vancouver,Asia,China P.R.
2023,January,Canola,No.1 CANADA,106,TERMINALS,Vancouver,Asia,Japan
2023,January,Canola,No.1 CANADA,6.4,TERMINALS,Vancouver,Asia,United Arab Emirates
2023,January,Canola,No.1 CANADA,80.7,TERMINALS,Vancouver,Western Hemisphere,Mexico
2023,January,Canola,No.1 CANADA,9,TERMINALS,Vancouver,Western Hemisphere,United States
2023,January,Canola,OTHER,110.1,TERMINALS,Vancouver,Asia,China P.R.
2023,January,Sunflower,No.1 CANADA,0.8,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2023,January,Screenings,FEED,0,TERMINALS,Vancouver,Western Hemisphere,United States
2023,January,Buckwheat,No.1 CANADA,0,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2023,January,Soybeans,No.2 CANADA,179,TERMINALS,Vancouver,Asia,China P.R.
2023,January,Soybeans,No.2 CANADA,6.6,TERMINALS,St. Lawrence,Western Europe,Ireland
2023,January,Soybeans,No.2 CANADA,12,TERMINALS,St. Lawrence,Western Europe,Norway
2023,January,Soybeans,No.2 CANADA,42.4,TERMINALS,St. Lawrence,Africa,Algeria
2023,January,Soybeans,No.2 CANADA,96.5,TERMINALS,St. Lawrence,Asia,Iran
2023,January,Soybeans,OTHER,22.7,TERMINALS,Vancouver,Asia,China P.R.
2023,January,Peas,All grades combined,6.3,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2023,January,Peas,All grades combined,42.9,TERMINALS,Vancouver,Asia,Bangladesh
2023,January,Peas,All grades combined,24.4,TERMINALS,Vancouver,Asia,China P.R.
2023,January,Peas,All grades combined,40.4,TERMINALS,Vancouver,Asia,Pakistan
2023,January,Peas,All grades combined,11,TERMINALS,Vancouver,Western Hemisphere,United States
2023,January,Corn,No.1 CW,0,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2023,January,Corn,OTHER,33,TERMINALS,St. Lawrence,Western Europe,Belgium
2023,January,Corn,OTHER,69.7,TERMINALS,St. Lawrence,Western Europe,Ireland
2023,January,Sample Feed,No.1,0.1,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2023,January,Canaryseed,OTHER,3.7,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2023,January,Canaryseed,OTHER,1.9,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2023,January,Mustard Seed,No.1 CANADA,0.1,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2023,January,Mustard Seed,No.1 CANADA,1.6,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2023,January,Triticale,No.1 CANADA,0.2,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2023,January,Cdn BlyMlt,No.1,1.3,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2023,January,Beans,All grades combined,1.2,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2023,January,Beans,All grades combined,0.6,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2023,January,Lentil,No.1 CANADA,2.1,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2023,January,Lentil,No.1 CANADA,3.6,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2023,January,Lentil,No.2 CANADA,11.5,TERMINALS,Vancouver,Africa,Egypt
2023,January,Lentil,No.2 CANADA,60,TERMINALS,Vancouver,Asia,Turkey
2023,January,Lentil,No.2 CANADA,15.7,TERMINALS,St. Lawrence,Asia,Turkey
2023,January,Lentil,No.3 CANADA,18.6,TERMINALS,Vancouver,Asia,India
2023,January,Chick Peas,No.1 CANADA,0.7,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2023,January,Manufactured Product,OTHER,0.2,TERMINALS,Bay & Lakes,Western Hemisphere,United States
2023,January,Pellets,OTHER,0.5,TERMINALS,Vancouver,Western Hemisphere,United States
2023,February,Wheat,No.1 CW RS,32.6,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2023,February,Wheat,No.1 CW RS,34.2,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2023,February,Wheat,No.1 CW RS,23.8,TERMINALS,Vancouver,Western Europe,Italy
2023,February,Wheat,No.1 CW RS,66,TERMINALS,Vancouver,Asia,China P.R.
2023,February,Wheat,No.1 CW RS,96.5,TERMINALS,Vancouver,Asia,Japan
2023,February,Wheat,No.1 CW RS,30.5,TERMINALS,Vancouver,Asia,Thailand
2023,February,Wheat,No.1 CW RS,24.1,TERMINALS,Vancouver,Western Hemisphere,Colombia
2023,February,Wheat,No.1 CW RS,5.5,TERMINALS,Vancouver,Western Hemisphere,Costa Rica
2023,February,Wheat,No.1 CW RS,16.7,TERMINALS,Vancouver,Western Hemisphere,Peru
2023,February,Wheat,No.1 CW RS,118.2,TERMINALS,Prince Rupert,Asia,China P.R.
2023,February,Wheat,No.1 CW RS,10.4,TERMINALS,Prince Rupert,Western Hemisphere,Colombia
2023,February,Wheat,No.1 CW RS,34.1,TERMINALS,Prince Rupert,Western Hemisphere,Peru
2023,February,Wheat,No.2 CE,35.4,TERMINALS,St. Lawrence,Africa,Nigeria
2023,February,Wheat,No.2 CW RS,171.4,TERMINALS,Vancouver,Asia,Bangladesh
2023,February,Wheat,No.2 CW RS,70,TERMINALS,Vancouver,Asia,Indonesia
2023,February,Wheat,No.2 CW RS,4.8,TERMINALS,Vancouver,Asia,Japan
2023,February,Wheat,No.2 CW RS,20.2,TERMINALS,Vancouver,Asia,Malaysia
2023,February,Wheat,No.2 CW RS,57.1,TERMINALS,Vancouver,Asia,South Korea
2023,February,Wheat,No.2 CW RS,55.6,TERMINALS,Vancouver,Asia,United Arab Emirates
2023,February,Wheat,No.2 CW RS,42.1,TERMINALS,Vancouver,Western Hemisphere,Colombia
2023,February,Wheat,No.2 CW RS,25.9,TERMINALS,Vancouver,Western Hemisphere,Dominican Republic
2023,February,Wheat,No.2 CW RS,17.6,TERMINALS,Vancouver,Western Hemisphere,Ecuador
2023,February,Wheat,No.2 CW RS,15.2,TERMINALS,Vancouver,Western Hemisphere,El Salvador
2023,February,Wheat,No.2 CW RS,11.6,TERMINALS,Vancouver,Western Hemisphere,Guatemala
2023,February,Wheat,No.2 CW RS,7,TERMINALS,Vancouver,Western Hemisphere,Peru
2023,February,Wheat,No.2 CW RS,34,TERMINALS,Vancouver,Western Hemisphere,Venezuela
2023,February,Wheat,No.2 CW RS,71.5,TERMINALS,Prince Rupert,Asia,China P.R.
2023,February,Wheat,No.2 CW RS,42,TERMINALS,Prince Rupert,Asia,Indonesia
2023,February,Wheat,No.2 CW RS,33.5,TERMINALS,Prince Rupert,Western Hemisphere,Ecuador
2023,February,Wheat,No.2 CW RS,22,TERMINALS,St. Lawrence,Western Europe,Spain
2023,February,Wheat,No.2 CW RS,38.9,TERMINALS,St. Lawrence,Western Europe,United Kingdom
2023,February,Wheat,No.2 CW RS,19.7,TERMINALS,St. Lawrence,Africa,Nigeria
2023,February,Wheat,No.2 CW RS,17.6,TERMINALS,St. Lawrence,Western Hemisphere,Puerto Rico
2023,February,Wheat,OTHER,12.1,TERMINALS,Vancouver,Western Hemisphere,Colombia
2023,February,Wheat,OTHER,16.5,TERMINALS,Vancouver,Western Hemisphere,Costa Rica
2023,February,Wheat,OTHER,12.5,TERMINALS,Vancouver,Western Hemisphere,El Salvador
2023,February,Wheat,OTHER,18,TERMINALS,Vancouver,Western Hemisphere,Guatemala
2023,February,Wheat,OTHER,48.4,TERMINALS,Vancouver,Western Hemisphere,Peru
2023,February,Wheat,OTHER,8.8,TERMINALS,Prince Rupert,Western Hemisphere,Colombia
2023,February,Wheat,OTHER,2.2,TERMINALS,Prince Rupert,Western Hemisphere,Ecuador
2023,February,Wheat,OTHER,20.8,TERMINALS,Prince Rupert,Western Hemisphere,Peru
2023,February,Wheat,OTHER,17.8,TERMINALS,St. Lawrence,Western Europe,United Kingdom
2023,February,Amber Durum,No.1 CW AD,64.1,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2023,February,Amber Durum,No.1 CW AD,63.8,TERMINALS,Vancouver,Western Europe,Italy
2023,February,Amber Durum,No.1 CW AD,106.5,TERMINALS,Vancouver,Africa,Morocco
2023,February,Amber Durum,No.1 CW AD,6.7,TERMINALS,Vancouver,Asia,Japan
2023,February,Amber Durum,No.1 CW AD,10.7,TERMINALS,Vancouver,Asia,United Arab Emirates
2023,February,Amber Durum,No.1 CW AD,5.5,TERMINALS,Vancouver,Western Hemisphere,Costa Rica
2023,February,Amber Durum,No.1 CW AD,6.6,TERMINALS,Vancouver,Western Hemisphere,Peru
2023,February,Amber Durum,No.1 CW AD,28.1,TERMINALS,Vancouver,Western Hemisphere,Venezuela
2023,February,Amber Durum,No.1 CW AD,2.8,TERMINALS,Prince Rupert,Western Hemisphere,Ecuador
2023,February,Amber Durum,No.1 CW AD,29,TERMINALS,St. Lawrence,Africa,Morocco
2023,February,Amber Durum,No.2 CW AD,57.8,TERMINALS,Vancouver,Western Europe,Italy
2023,February,Amber Durum,No.2 CW AD,57.7,TERMINALS,Vancouver,Africa,Algeria
2023,February,Amber Durum,No.2 CW AD,5.4,TERMINALS,Vancouver,Western Hemisphere,Peru
2023,February,Amber Durum,No.2 CW AD,27.5,TERMINALS,St. Lawrence,Western Europe,Italy
2023,February,Amber Durum,No.3 CW AD,30.8,TERMINALS,Vancouver,Africa,Algeria
2023,February,Oat,No.1 CW,0.2,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2023,February,Oat,No.1 CW,76.2,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2023,February,Oat,No.1 CW,11.9,TERMINALS,Vancouver,Western Hemisphere,Peru
2023,February,Barley,No.1 CW,23.3,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2023,February,Barley,OTHER,235.1,TERMINALS,Vancouver,Asia,China P.R.
2023,February,Barley,OTHER,120.8,TERMINALS,Prince Rupert,Asia,China P.R.
2023,February,Rye,No.1 CW,5.8,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2023,February,Flaxseed,No.1 CW,0.1,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2023,February,Flaxseed,No.1 CW,4.4,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2023,February,Canola,No.1 CANADA,10.3,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2023,February,Canola,No.1 CANADA,38.2,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2023,February,Canola,No.1 CANADA,355.4,TERMINALS,Vancouver,Asia,China P.R.
2023,February,Canola,No.1 CANADA,53.5,TERMINALS,Vancouver,Asia,Japan
2023,February,Canola,No.1 CANADA,27.9,TERMINALS,Vancouver,Asia,United Arab Emirates
2023,February,Canola,No.1 CANADA,78.1,TERMINALS,Vancouver,Western Hemisphere,Mexico
2023,February,Canola,OTHER,203.8,TERMINALS,Vancouver,Asia,China P.R.
2023,February,Sunflower,No.1 CANADA,0.7,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2023,February,Screenings,FEED,0,TERMINALS,Vancouver,Western Hemisphere,United States
2023,February,Buckwheat,No.1 CANADA,0.1,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2023,February,Soybeans,No.2 CANADA,11,TERMINALS,Vancouver,Asia,China P.R.
2023,February,Soybeans,OTHER,46.5,TERMINALS,Vancouver,Asia,China P.R.
2023,February,Peas,All grades combined,0.1,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2023,February,Peas,All grades combined,10,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2023,February,Peas,All grades combined,73.1,TERMINALS,Vancouver,Asia,Bangladesh
2023,February,Peas,All grades combined,110.1,TERMINALS,Vancouver,Asia,China P.R.
2023,February,Peas,All grades combined,16,TERMINALS,Vancouver,Asia,Pakistan
2023,February,Corn,No.1 CW,0,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2023,February,Corn,OTHER,96.3,TERMINALS,St. Lawrence,Western Europe,Ireland
2023,February,Corn,OTHER,65.3,TERMINALS,St. Lawrence,Western Europe,Spain
2023,February,Sample Feed,No.1,0,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2023,February,Canaryseed,OTHER,2.1,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2023,February,Canaryseed,OTHER,2.1,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2023,February,Mustard Seed,No.1 CANADA,0.1,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2023,February,Mustard Seed,No.1 CANADA,1.8,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2023,February,Triticale,No.1 CANADA,0.1,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2023,February,Cdn BlyMlt,No.1,2.9,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2023,February,Beans,All grades combined,0.7,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2023,February,Beans,All grades combined,0.5,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2023,February,Lentil,No.1 CANADA,0.7,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2023,February,Lentil,No.1 CANADA,4.3,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2023,February,Lentil,No.2 CANADA,4.3,TERMINALS,Vancouver,Asia,Pakistan
