Commodity_Desc,Commodity_Desc2,Attribute_Desc,Geography_Desc,Unit_Desc,Marketing_Year,Timeperiod_Desc,Amount
"Cost of wheat to produce flour","Cost of wheat to produce flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","2012/13","Q3 Dec-Feb",21.7284
"Wholesale total products over cost of wheat ","Total wholesale price less cost of wheat ","Wheat and flour price relationships","Minneapolis","dollars per cwt","2012/13","Q3 Dec-Feb",1.52312027150994
"Bakers std. patent flour","Wholesale price of bakery flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","2012/13","Q4 Mar-May",18.8333333333333
"Wholesale byproducts obtained","Wholesale price of byproducts","Wheat and flour price relationships","Minneapolis","dollars per cwt","2012/13","Q4 Mar-May",3.70635648824833
"Wholesale total products over cost of wheat ","Total wholesale price less cost of wheat ","Wheat and flour price relationships","Minneapolis","dollars per cwt","2012/13","Q4 Mar-May",1.69288982158167
"Cost of wheat to produce flour","Cost of wheat to produce flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","2012/13","Q4 Mar-May",20.8468
"Wholesale total products actual cost","Total wholesale price","Wheat and flour price relationships","Minneapolis","dollars per cwt","2012/13","Q4 Mar-May",22.5396898215817
"Cost of wheat to produce flour","Cost of wheat to produce flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","2013/14","MY Jun-May",20.10105
"Wholesale byproducts obtained","Wholesale price of byproducts","Wheat and flour price relationships","Minneapolis","dollars per cwt","2013/14","MY Jun-May",2.78689942308583
"Wholesale total products actual cost","Total wholesale price","Wheat and flour price relationships","Minneapolis","dollars per cwt","2013/14","MY Jun-May",21.9535660897525
"Wholesale total products over cost of wheat ","Total wholesale price less cost of wheat ","Wheat and flour price relationships","Minneapolis","dollars per cwt","2013/14","MY Jun-May",1.8525160897525
"Bakers std. patent flour","Wholesale price of bakery flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","2013/14","MY Jun-May",19.1666666666667
"Bakers std. patent flour","Wholesale price of bakery flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","2013/14","Q1 Jun-Aug",18.5
"Cost of wheat to produce flour","Cost of wheat to produce flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","2013/14","Q1 Jun-Aug",19.8512
"Wholesale byproducts obtained","Wholesale price of byproducts","Wheat and flour price relationships","Minneapolis","dollars per cwt","2013/14","Q1 Jun-Aug",3.12792739786267
"Wholesale total products actual cost","Total wholesale price","Wheat and flour price relationships","Minneapolis","dollars per cwt","2013/14","Q1 Jun-Aug",21.6279273978627
"Wholesale total products over cost of wheat ","Total wholesale price less cost of wheat ","Wheat and flour price relationships","Minneapolis","dollars per cwt","2013/14","Q1 Jun-Aug",1.77672739786266
"Bakers std. patent flour","Wholesale price of bakery flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","2013/14","Q2 Sep-Nov",18.1
"Wholesale total products over cost of wheat ","Total wholesale price less cost of wheat ","Wheat and flour price relationships","Minneapolis","dollars per cwt","2013/14","Q2 Sep-Nov",1.627068333165
"Wholesale total products actual cost","Total wholesale price","Wheat and flour price relationships","Minneapolis","dollars per cwt","2013/14","Q2 Sep-Nov",20.919668333165
"Cost of wheat to produce flour","Cost of wheat to produce flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","2013/14","Q2 Sep-Nov",19.2926
"Wholesale byproducts obtained","Wholesale price of byproducts","Wheat and flour price relationships","Minneapolis","dollars per cwt","2013/14","Q2 Sep-Nov",2.819668333165
"Bakers std. patent flour","Wholesale price of bakery flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","2013/14","Q3 Dec-Feb",20.15
"Wholesale total products over cost of wheat ","Total wholesale price less cost of wheat ","Wheat and flour price relationships","Minneapolis","dollars per cwt","2013/14","Q3 Dec-Feb",2.22821631330833
"Cost of wheat to produce flour","Cost of wheat to produce flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","2013/14","Q3 Dec-Feb",20.5086
"Wholesale total products actual cost","Total wholesale price","Wheat and flour price relationships","Minneapolis","dollars per cwt","2013/14","Q3 Dec-Feb",22.7368163133083
"Wholesale byproducts obtained","Wholesale price of byproducts","Wheat and flour price relationships","Minneapolis","dollars per cwt","2013/14","Q3 Dec-Feb",2.58681631330833
"Bakers std. patent flour","Wholesale price of bakery flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","2013/14","Q4 Mar-May",19.9166666666667
"Wholesale byproducts obtained","Wholesale price of byproducts","Wheat and flour price relationships","Minneapolis","dollars per cwt","2013/14","Q4 Mar-May",2.61318564800733
"Wholesale total products actual cost","Total wholesale price","Wheat and flour price relationships","Minneapolis","dollars per cwt","2013/14","Q4 Mar-May",22.529852314674
"Cost of wheat to produce flour","Cost of wheat to produce flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","2013/14","Q4 Mar-May",20.7518
"Wholesale total products over cost of wheat ","Total wholesale price less cost of wheat ","Wheat and flour price relationships","Minneapolis","dollars per cwt","2013/14","Q4 Mar-May",1.778052314674
"Bakers std. patent flour","Wholesale price of bakery flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","2014/15","MY Jun-May",18.75
"Wholesale byproducts obtained","Wholesale price of byproducts","Wheat and flour price relationships","Minneapolis","dollars per cwt","2014/15","MY Jun-May",1.85614672186075
"Wholesale total products over cost of wheat ","Total wholesale price less cost of wheat ","Wheat and flour price relationships","Minneapolis","dollars per cwt","2014/15","MY Jun-May",2.18754672186075
"Wholesale total products actual cost","Total wholesale price","Wheat and flour price relationships","Minneapolis","dollars per cwt","2014/15","MY Jun-May",20.6061467218607
"Cost of wheat to produce flour","Cost of wheat to produce flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","2014/15","MY Jun-May",18.4186
"Bakers std. patent flour","Wholesale price of bakery flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","2014/15","Q1 Jun-Aug",19.1
"Wholesale total products over cost of wheat ","Total wholesale price less cost of wheat ","Wheat and flour price relationships","Minneapolis","dollars per cwt","2014/15","Q1 Jun-Aug",1.36558933057633
"Cost of wheat to produce flour","Cost of wheat to produce flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","2014/15","Q1 Jun-Aug",19.6384
"Wholesale total products actual cost","Total wholesale price","Wheat and flour price relationships","Minneapolis","dollars per cwt","2014/15","Q1 Jun-Aug",21.0039893305763
"Wholesale byproducts obtained","Wholesale price of byproducts","Wheat and flour price relationships","Minneapolis","dollars per cwt","2014/15","Q1 Jun-Aug",1.90398933057633
"Bakers std. patent flour","Wholesale price of bakery flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","2014/15","Q2 Sep-Nov",20.9333333333333
"Cost of wheat to produce flour","Cost of wheat to produce flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","2014/15","Q2 Sep-Nov",19.0684
"Wholesale total products actual cost","Total wholesale price","Wheat and flour price relationships","Minneapolis","dollars per cwt","2014/15","Q2 Sep-Nov",22.85012181467
"Wholesale total products over cost of wheat ","Total wholesale price less cost of wheat ","Wheat and flour price relationships","Minneapolis","dollars per cwt","2014/15","Q2 Sep-Nov",3.78172181467
"Wholesale byproducts obtained","Wholesale price of byproducts","Wheat and flour price relationships","Minneapolis","dollars per cwt","2014/15","Q2 Sep-Nov",1.91678848133667
"Bakers std. patent flour","Wholesale price of bakery flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","2014/15","Q3 Dec-Feb",17.7166666666667
"Wholesale total products actual cost","Total wholesale price","Wheat and flour price relationships","Minneapolis","dollars per cwt","2014/15","Q3 Dec-Feb",19.7190398307983
"Cost of wheat to produce flour","Cost of wheat to produce flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","2014/15","Q3 Dec-Feb",17.5522
"Wholesale total products over cost of wheat ","Total wholesale price less cost of wheat ","Wheat and flour price relationships","Minneapolis","dollars per cwt","2014/15","Q3 Dec-Feb",2.16683983079833
"Wholesale byproducts obtained","Wholesale price of byproducts","Wheat and flour price relationships","Minneapolis","dollars per cwt","2014/15","Q3 Dec-Feb",2.00237316413167
"Wholesale byproducts obtained","Wholesale price of byproducts","Wheat and flour price relationships","Minneapolis","dollars per cwt","2014/15","Q4 Mar-May",1.60143591139833
"Bakers std. patent flour","Wholesale price of bakery flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","2014/15","Q4 Mar-May",17.25
"Cost of wheat to produce flour","Cost of wheat to produce flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","2014/15","Q4 Mar-May",17.4154
"Wholesale total products actual cost","Total wholesale price","Wheat and flour price relationships","Minneapolis","dollars per cwt","2014/15","Q4 Mar-May",18.8514359113983
"Wholesale total products over cost of wheat ","Total wholesale price less cost of wheat ","Wheat and flour price relationships","Minneapolis","dollars per cwt","2014/15","Q4 Mar-May",1.43603591139834
"Cost of wheat to produce flour","Cost of wheat to produce flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","2015/16","MY Jun-May",14.46375
"Wholesale total products actual cost","Total wholesale price","Wheat and flour price relationships","Minneapolis","dollars per cwt","2015/16","MY Jun-May",15.9246277989336
"Wholesale total products over cost of wheat ","Total wholesale price less cost of wheat ","Wheat and flour price relationships","Minneapolis","dollars per cwt","2015/16","MY Jun-May",1.46087779893359
"Bakers std. patent flour","Wholesale price of bakery flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","2015/16","MY Jun-May",14.3416666666667
"Wholesale byproducts obtained","Wholesale price of byproducts","Wheat and flour price relationships","Minneapolis","dollars per cwt","2015/16","MY Jun-May",1.58296113226692
"Bakers std. patent flour","Wholesale price of bakery flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","2015/16","Q1 Jun-Aug",15.35
"Wholesale total products actual cost","Total wholesale price","Wheat and flour price relationships","Minneapolis","dollars per cwt","2015/16","Q1 Jun-Aug",16.9454218526073
"Cost of wheat to produce flour","Cost of wheat to produce flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","2015/16","Q1 Jun-Aug",15.8422
"Wholesale total products over cost of wheat ","Total wholesale price less cost of wheat ","Wheat and flour price relationships","Minneapolis","dollars per cwt","2015/16","Q1 Jun-Aug",1.10322185260734
"Wholesale byproducts obtained","Wholesale price of byproducts","Wheat and flour price relationships","Minneapolis","dollars per cwt","2015/16","Q1 Jun-Aug",1.59542185260733
"Wholesale byproducts obtained","Wholesale price of byproducts","Wheat and flour price relationships","Minneapolis","dollars per cwt","2015/16","Q2 Sep-Nov",1.85865257969033
"Wholesale total products actual cost","Total wholesale price","Wheat and flour price relationships","Minneapolis","dollars per cwt","2015/16","Q2 Sep-Nov",16.0586525796903
"Wholesale total products over cost of wheat ","Total wholesale price less cost of wheat ","Wheat and flour price relationships","Minneapolis","dollars per cwt","2015/16","Q2 Sep-Nov",1.55785257969034
"Cost of wheat to produce flour","Cost of wheat to produce flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","2015/16","Q2 Sep-Nov",14.5008
"Bakers std. patent flour","Wholesale price of bakery flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","2015/16","Q2 Sep-Nov",14.2
"Bakers std. patent flour","Wholesale price of bakery flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","2015/16","Q3 Dec-Feb",13.8333333333333
"Cost of wheat to produce flour","Cost of wheat to produce flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","2015/16","Q3 Dec-Feb",13.8548
